Name,Latitude,Longitude
FOERSTER ST & FLOOD AVE,37.729795,-122.448765
FOERSTER ST & JUDSON AVE,37.728492,-122.448753
FOERSTER ST & MANGELS AVE,37.73315,-122.448948
FOERSTER ST & MANGELS AVE,37.732989,-122.448788
FOERSTER ST & MONTEREY BLVD,37.731401,-122.448776
FOERSTER ST & TERESITA BLVD,37.734194,-122.448799
FOLSOM ST & 1ST ST,37.787423,-122.394188
FOLSOM ST & 2ND ST,37.785746,-122.396528
FOLSOM ST & 3RD ST,37.783989,-122.398753
FOLSOM ST & 4TH ST,37.782045,-122.401104
FOLSOM ST & 5TH ST,37.780386,-122.403099
FOLSOM ST & 6TH ST,37.778629,-122.405324
FOLSOM ST & 7TH ST,37.776641,-122.407847
FOLSOM ST & 8TH ST,37.775115,-122.409773
FOLSOM ST & 9TH ST,37.773894,-122.411321
FOLSOM ST & 11TH ST,37.771905,-122.413958
FOLSOM ST & 11TH ST,37.771833,-122.41413
FOLSOM ST & 14TH ST,37.768461,-122.415667
FOLSOM ST & 14TH ST,37.768461,-122.41553
FOLSOM ST & 16TH ST,37.76557,-122.415245
FOLSOM ST & 16TH ST,37.765231,-122.415417
FOLSOM ST & 17TH ST,37.76383,-122.41528
FOLSOM ST & 18TH ST,37.762215,-122.414914
FOLSOM ST & 18TH ST,37.761858,-122.415086
FOLSOM ST & 20TH ST,37.759,-122.41478
FOLSOM ST & 20TH ST,37.758815,-122.414606
FOLSOM ST & 22ND ST,37.755951,-122.414332
FOLSOM ST & 22ND ST,37.75546,-122.414481
FOLSOM ST & 24TH ST,37.752757,-122.414024
FOLSOM ST & 24TH ST,37.752596,-122.414208
FOLSOM ST & 25TH ST,37.750999,-122.414048
FOLSOM ST & 25TH ST,37.750829,-122.413842
FOLSOM ST & 26TH ST,37.749063,-122.413854
FOLSOM ST & CESAR CHAVEZ ST,37.74848,-122.41379
FOLSOM ST & CESAR CHAVEZ ST,37.74811,-122.41359
FOLSOM ST & BESSIE ST,37.74687,-122.41362
FOLSOM ST & CORTLAND AVE,37.73888,-122.4133
FOLSOM ST & CORTLAND AVE,37.7388,-122.41337
FOLSOM ST & CRESCENT AVE,37.73494,-122.41365
FOLSOM ST & CRESCENT AVE,37.73483,-122.41372
FOLSOM ST & MAIN ST,37.789269,-122.391859
FOLSOM ST & OGDEN ST,37.73605,-122.41352
FOLSOM ST & OGDEN ST,37.73579,-122.41364
FOLSOM ST & PRECITA AVE,37.7471,-122.41349
FOLSOM ST & STONEMAN ST,37.74532,-122.41336
FOLSOM ST & STONEMAN ST,37.74521,-122.41345
FOLSOM ST & TOMPKINS ST,37.73718,-122.41344
FOLSOM ST & TOMPKINS ST,37.73716,-122.41352
FONT BLVD & ARBALLO DR,37.72176,-122.482151
FONT BLVD & ARBALLO DR,37.72184,-122.48254
FONT BLVD & CHUMASERO DR,37.715213,-122.473169
FONT BLVD & CAMBON DR,37.715899,-122.474292
FONT BLVD & CAMBON DR,37.715899,-122.474578
FONT BLVD & GONZALEZ DR,37.716782,-122.475758
FONT BLVD & JUAN BAUTISTA CIR,37.717701,-122.477076
FONT BLVD & SERRANO DR,37.719601,-122.479607
FONT BLVD & SERRANO DR,37.71963,-122.47998
FONT BLVD & TAPIA DR,37.72068,-122.480902
FOUNTAIN ST & 24TH ST,37.75075,-122.44166
FREDERICK ST & ARGUELLO BLVD,37.766047,-122.457635
FREDERICK ST & ASHBURY ST,37.767261,-122.446691
FREDERICK ST & ASHBURY ST,37.767145,-122.446462
FREDERICK ST & CLAYTON ST,37.7671,-122.447917
FREDERICK ST & STANYAN ST,37.766413,-122.453257
FREDERICK ST & WILLARD ST,37.766208,-122.454908
FREDERICK ST & WILLARD ST,37.766092,-122.454701
FREMONT ST & FOLSOM ST,37.788217,-122.393763
FREMONT ST & HOWARD ST,37.78919,-122.39497
FREMONT ST & MISSION ST,37.789948,-122.395929
FREMONT ST & MISSION ST,37.789877,-122.395871
FREMONT ST & MARKET ST,37.791645,-122.398151
DON CHEE WAY/STEUART ST,37.794052,-122.393449
DON CHEE WAY/STEUART ST,37.793918,-122.393438
FORT CRONKHITE PARKING LOT,37.83238,-122.53867
MARINA BLVD & LAGUNA ST,37.805118,-122.432185
FULTON ST & 4TH AVE,37.773952,-122.461659
FULTON ST & 4TH AVE,37.77384,-122.46125
FULTON ST & 6TH AVE,37.773639,-122.463848
FULTON ST & 6TH AVE,37.773532,-122.463837
FULTON ST & 8TH AVE,37.77347,-122.466049
FULTON ST & 8TH AVE,37.773318,-122.465739
FULTON ST & 10TH AVE,37.77335,-122.46839
FULTON ST & 10TH AVE,37.77325,-122.46761
FULTON ST & 12TH AVE,37.77326,-122.47053
FULTON ST & 12TH AVE,37.77318,-122.46982
FULTON ST & 16TH AVE,37.77305,-122.47492
FULTON ST & 16TH AVE,37.77295,-122.47419
FULTON ST & 18TH AVE,37.772959,-122.476776
FULTON ST & 18TH AVE,37.77283,-122.47683
FULTON ST & 20TH AVE,37.77286,-122.47917
FULTON ST & 20TH AVE,37.77275,-122.47846
FULTON ST & 22ND AVE,37.77276,-122.48134
FULTON ST & 22ND AVE,37.77266,-122.48061
FULTON ST & 25TH AVE,37.772591,-122.484306
FULTON ST & 25TH AVE,37.772547,-122.4841
FULTON ST & 28TH AVE,37.77251,-122.48726
FULTON ST & 28TH AVE,37.77235,-122.48717
FULTON ST & 30TH AVE,37.7724,-122.48941
FULTON ST & 30TH AVE,37.77224,-122.48919
GEARY BLVD & MASONIC AVE,37.782152,-122.447286
GEARY BLVD & PARK PRESIDIO BLVD,37.780687,-122.472423
GEARY BLVD & PARK PRESIDIO BLVD,37.780526,-122.472676
GEARY BLVD & POWELL ST,37.787401,-122.408391
GEARY BLVD & PRESIDIO AVE,37.782608,-122.446152
GEARY BLVD & PRESIDIO AVE,37.782384,-122.445865
GEARY BLVD & SCOTT ST,37.783847,-122.437761
GEARY BLVD & SCOTT ST,37.783624,-122.437669
GEARY BLVD & SPRUCE ST,37.781849,-122.453075
GEARY BLVD & SPRUCE ST,37.781599,-122.453258
GEARY BLVD & STANYAN ST,37.78126,-122.456434
GEARY BLVD & ST JOSEPH'S AVE,37.782795,-122.442541
GEARY BLVD & STOCKTON ST,37.787642,-122.406488
GEARY BLVD & TAYLOR ST,37.786983,-122.411681
GEARY BLVD & VAN NESS AVE,37.785843,-122.420635
GEARY BLVD & WEBSTER ST,37.784641,-122.431021
GEARY BLVD & WEBSTER ST,37.784489,-122.431353
CONCOURSE DR/ACADEMY OF SCIENCES,37.770436,-122.466151
TEA GARDEN DR/DEYOUNG MUSEUM,37.770534,-122.468925
GOLDEN GATE BRIDGE/PARKING LOT,37.807561,-122.475024
GOLDEN GATE BRIDGE/PARKING LOT,37.807463,-122.474897
GOLDEN GATE BR TUNNEL/MERCHANT RD,37.80608,-122.475585
GOLDEN GATE BR TUNNEL/MERCHANT RD,37.806668,-122.475872
GOLDEN GATE BRIDGE/TOLL PLAZA,37.806571,-122.475046
GOLDEN GATE BRIDGE/TOLL PLAZA,37.807257,-122.475367
GREAT HWY/NEAR BEACH CHALET,37.767879,-122.510284
GREAT HWY/NEAR BEACH CHALET,37.76737,-122.510456
LOWER GREAT HWY & RIVERA ST,37.74544,-122.50755
GREAT HWY & SLOAT BLVD,37.735482,-122.506821
GILMAN AVE & 3RD ST,37.722458,-122.395415
GILMAN AVE & GRIFFITH ST,37.718234,-122.388272
GILMAN AVE & INGALLS ST,37.72035,-122.391729
GILMAN AVE & JENNINGS ST,37.721413,-122.393595
SAN JOSE AVE/GLEN PARK STATION,37.732525,-122.433416
SAN JOSE AVE/GLEN PARK STATION,37.732401,-122.433855
GONZALEZ DR & CARDENAS AVE,37.719102,-122.475633
GONZALEZ DR & FONT BLVD,37.716693,-122.475907
GONZALEZ DR & JOSEPHA AVE,37.715979,-122.477167
GENNESSEE ST & FLOOD AVE,37.729955,-122.451205
GENNESSEE ST & MONTEREY BLVD,37.731419,-122.451216
1650 GENEVA AVE,37.71187,-122.42819
1650 GENEVA AVE,37.71174,-122.42829
1701 GENEVA AVE,37.711109,-122.426766
1721 GENEVA AVE,37.71108,-122.42627
1750 GENEVA AVE,37.71072,-122.42576
GENEVA AVE/BALBOA PARK BART,37.720008,-122.446999
GENEVA AVE/BALBOA PARK BART,37.719861,-122.447136
GENEVA AVE/BALBOA PARK BART,37.720801,-122.446738
GENEVA AVE/BALBOA PARK BART STATION,37.720702,-122.446761
GENEVA AVE/BALBOA PARK BART,37.720756,-122.446806
GENEVA AVE & BROOKDALE AVE,37.71004,-122.42434
GENEVA AVE & BROOKDALE AVE,37.70982,-122.42443
GENEVA AVE & CASTELO ST,37.7079,-122.41823
GENEVA AVE & CASTELO ST,37.7077,-122.41841
GENEVA AVE & CAYUGA AVE,37.718927,-122.443554
GENEVA AVE & CAYUGA AVE,37.718722,-122.443554
GENEVA AVE & GENEVA AVE,37.72312,-122.45118
GENEVA AVE & CIELITO DR E,37.70898,-122.42215
GENEVA AVE & CIELITO DR,37.708984,-122.422129
GENEVA AVE & DELANO AVE,37.720069,-122.44526
KISKA RD & REARDON RD,37.73004,-122.37711
KEARNY ST & BUSH ST,37.791004,-122.403976
KEARNY ST & CALIFORNIA ST,37.792878,-122.404364
KEARNY ST & CLAY ST,37.794699,-122.404741
KEARNY ST & GEARY BLVD,37.788051,-122.403461
KEARNY ST & JACKSON ST,37.796126,-122.405027
KEARNY ST & NORTH POINT ST,37.807182,-122.407211
KEARNY ST & PACIFIC AVE,37.797331,-122.405267
KEARNY ST & SACRAMENTO ST,37.79377,-122.40455
KEARNY ST & SUTTER ST,37.789746,-122.403724
KIRKWOOD AVE & DORMITORY RD,37.72988,-122.37527
1100 LAKE MERCED BLVD,37.70913,-122.48498
1100 LAKE MERCED BLVD,37.709312,-122.485294
LAKE MERCED & BROTHERHOOD WAY,37.714567,-122.485148
LAKE MERCED BLVD & BROTHERHOOD WAY,37.71487,-122.485354
LAKE MERCED BLVD & BROTHERHOOD WAY,37.714772,-122.485114
LAKE MERCED BLVD & FONT BLVD,37.72423,-122.48489
LAKE MERCED BLVD & HIGUERA AVE,37.718698,-122.485001
LAKE MERCED BLVD & HIGUERA AVE,37.718422,-122.485207
LAKE MERCED BLVD & LAKE MERCED HILLS BLVD,37.71153,-122.48527
LAKE MERCED BLVD & LAKE MERCED HILLS BLVD,37.711203,-122.485513
LAKE MERCED & MIDDLEFIELD DR,37.729628,-122.486404
LAKE MERCED & MIDDLEFIELD DR,37.729441,-122.48629
LAKE MERCED BLVD/SFSU,37.72606,-122.48434
LA PLAYA ST & BALBOA ST,37.775008,-122.510244
LA PLAYA ST & CABRILLO ST,37.773214,-122.509991
LA PLAYA ST & CABRILLO ST,37.773214,-122.51006
LA PLAYA ST & FULTON ST,37.77169,-122.50984
LARKIN ST & BEACH ST,37.806348,-122.422083
LARKIN ST & EDDY ST,37.783228,-122.417415
LARKIN ST & GOLDEN GATE AVE,37.781693,-122.417106
LARKIN ST & GROVE ST,37.778901,-122.416545
LARKIN ST & MCALLISTER ST,37.78076,-122.41696
LARKIN ST & MCALLISTER ST,37.780569,-122.416865
LARKIN ST & O'FARRELL ST,37.785084,-122.417792
LAWTON ST & 7TH AVE,37.758605,-122.464086
LAWTON ST & 7TH AVE,37.758471,-122.463879
LAWTON ST & 9TH AVE,37.758524,-122.465804
LAWTON ST & 9TH AVE,37.75839,-122.46605
LAWTON ST & 11TH AVE,37.7584,-122.46793
LAWTON ST & 11TH AVE,37.75824,-122.46812
LAWTON ST & FUNSTON AVE,37.7583,-122.47008
LAWTON ST & FUNSTON AVE,37.7582,-122.47003
LAWTON ST & LOMITA AVE,37.75913,-122.47227
LAWTON ST & LOMITA AVE,37.75916,-122.47269
LEAVENWORTH ST & BUSH ST,37.78922,-122.41529
LEAVENWORTH ST & CALIFORNIA ST,37.79109,-122.41567
LEAVENWORTH ST & CLAY ST,37.79295,-122.41604
LEAVENWORTH ST & GEARY BLVD,37.78643,-122.4147
LEAVENWORTH ST & JACKSON ST,37.79465,-122.41638
LEAVENWORTH ST & O'FARRELL ST,37.7855,-122.41453
LEAVENWORTH ST & PINE ST,37.79015,-122.41548
LEAVENWORTH ST & POST ST,37.78736,-122.41488
LEAVENWORTH ST & SACRAMENTO ST,37.79206,-122.41586
LEAVENWORTH ST & SUTTER ST,37.788322,-122.415097
LEAVENWORTH ST & WASHINGTON ST,37.79382,-122.41622
LEGION OF HONOR,37.785015,-122.499592
LEGION OF HONOR,37.78498,-122.49969
LETTERMAN HOSPITAL,37.798177,-122.450072
LAGUNA HONDA BLVD & BALCETA AVE,37.74537,-122.45709
LAGUNA HONDA BLVD & BALCETA AVE,37.74529,-122.45718
LAGUNA HONDA BLVD & CLARENDON AVE,37.751119,-122.461346
GENEVA AVE & DELANO AVE,37.720283,-122.445363
GENEVA AVE & ESQUINA DR,37.70866,-122.42176
GENEVA AVE & HOWTH ST,37.722121,-122.449979
GENEVA AVE & HOWTH ST,37.721978,-122.45007
GENEVA AVE & MADRID ST,37.714768,-122.437587
GENEVA AVE & MADRID ST,37.715143,-122.438034
GENEVA AVE & MISSION ST,37.716589,-122.441069
GENEVA AVE & MISSION ST,37.716473,-122.440874
GENEVA AVE & MISSION ST,37.716509,-122.441172
GENEVA AVE & MUNICH ST,37.712948,-122.43303
GENEVA AVE & MOSCOW ST,37.713332,-122.433957
GENEVA AVE & NAPLES ST,37.714251,-122.436042
GENEVA AVE & NAPLES ST,37.714028,-122.435961
GENEVA AVE & PARIS ST,37.715714,-122.439305
GENEVA AVE & PARIS ST,37.715679,-122.439614
GENEVA AVE & PRAGUE ST,37.712832,-122.431805
GENEVA AVE & RIO VERDE ST,37.706939,-122.415534
GENEVA AVE & SAN JOSE AVE,37.720961,-122.446978
GENEVA AVE & SAN JOSE AVE,37.720729,-122.446692
GENEVA AVE & SANTOS ST,37.708368,-122.419954
GENEVA AVE & SANTOS ST,37.708484,-122.420354
GENEVA AVE & SANTOS ST,37.708207,-122.420022
GENEVA AVE & SANA JOSE AVE,37.720567,-122.446606
GENEVA AVE & SAN JOSE AVE,37.720565,-122.446608
GLENVIEW DR & PORTOLA DR,37.746667,-122.447768
GOUGH ST & SACRAMENTO ST,37.791041,-122.425771
GRAFTON AVE & ASHTON AVE,37.72005,-122.46213
GRAFTON AVE & BRIGHTON AVE,37.72007,-122.45498
GRAFTON AVE & CAPITOL AVE,37.719953,-122.45929
GRAFTON AVE & FAXON AVE,37.72007,-122.46012
GRAFTON AVE & GRANADA AVE,37.719962,-122.457251
GRAFTON AVE & HAROLD AVE,37.72008,-122.453
GRAFTON AVE & JULES AVE,37.719952,-122.461329
GRAFTON AVE & LEE ST,37.71999,-122.45421
GRAFTON AVE & MIRAMAR AVE,37.72006,-122.45806
GRAFTON AVE & PLYMOUTH AVE,37.719962,-122.456232
GARCES DR & BUCARELI DR,37.715978,-122.481473
GARCES DR & GONZALEZ DR,37.715845,-122.478323
GARCES DR & GRIJALVA DR,37.715006,-122.480098
GREEN ST & STEINER ST,37.79599,-122.4368
GROVE ST & GOUGH ST,37.777748,-122.423306
GROVE ST & LAGUNA ST,37.777382,-122.426324
GROVE ST & OCTAVIA ST,37.77756,-122.42495
GROVE ST & VAN NESS AVE,37.778188,-122.419743
GRAND VIEW AVE & 21ST ST,37.75504,-122.44043
GRAND VIEW AVE & 22ND ST,37.75405,-122.44115
GRAND VIEW AVE & 23RD ST,37.75249,-122.44257
GRAND VIEW AVE & 23RD ST,37.7523,-122.44246
GRAND VIEW AVE & 24TH ST,37.75084,-122.44282
GRAND VIEW AVE & 24TH ST,37.7507,-122.44274
GRAND VIEW AVE & 25TH ST,37.74926,-122.44261
GRAND VIEW AVE & 25TH ST,37.74907,-122.44253
GRAND VIEW AVE & CLIPPER ST,37.74852,-122.44251
GRAND VIEW AVE & CLIPPER ST,37.748229,-122.442635
GATEVIEW AVE & BAYSIDE DR,37.829848,-122.375254
GATEVIEW AVE & MASON CT,37.828181,-122.377217
GATEVIEW AVE & NORTH POINT ST,37.82982,-122.373477
HAHN ST & SUNNYDALE AVE,37.71201,-122.4159
HAHN ST & SUNNYDALE AVE,37.712025,-122.416047
HAHN ST & VISITACION AVE,37.713399,-122.415222
HAIGHT ST & BAKER ST,37.770928,-122.440261
HAIGHT ST & BUCHANAN ST,37.772612,-122.427058
HAIGHT ST & BUCHANAN ST,37.772434,-122.427321
HAIGHT ST & BUENA VISTA EAST AVE,37.770749,-122.440548
HAIGHT ST & BUENA VISTA WEST AVE,37.770437,-122.442954
HAIGHT ST & CENTRAL AVE,37.770508,-122.44355
HAIGHT ST & CLAYTON ST,37.769893,-122.448467
HAIGHT ST & CLAYTON ST,37.769714,-122.448662
HAIGHT ST & COLE ST,37.769598,-122.450782
HAIGHT ST & COLE ST,37.769438,-122.450794
HAIGHT ST & DIVISADERO ST,37.771293,-122.437373
HAIGHT ST & DIVISADERO ST,37.771231,-122.436743
HAIGHT ST & FILLMORE ST,37.77214,-122.43076
HAIGHT ST & FILLMORE ST,37.772095,-122.430347
HAIGHT ST & GOUGH ST,37.773183,-122.422553
HAIGHT ST & LAGUNA ST,37.772764,-122.425843
HAIGHT ST & MASONIC AVE,37.77021,-122.44535
HAIGHT ST & MASONIC AVE,37.770232,-122.445476
HAIGHT ST & MASONIC AVE,37.770196,-122.445292
HAIGHT ST & OCTAVIA ST,37.772969,-122.424192
HAIGHT ST & PIERCE ST,37.771775,-122.433637
HAIGHT ST & PIERCE ST,37.771605,-122.433854
HAIGHT ST & STANYAN ST,37.769331,-122.452845
HAIGHT ST & STANYAN ST,37.76917,-122.453075
HAMPSHIRE ST & 24TH ST,37.752826,-122.407218
HARRISON ST & 1ST ST,37.786182,-122.392928
HARRISON ST & 2ND ST,37.784193,-122.395451
HARRISON ST & 3RD ST,37.782436,-122.397676
HARRISON ST & 4TH ST,37.780671,-122.399913
HARRISON ST & 5TH ST,37.778914,-122.402137
HARRISON ST & 6TH ST,37.777148,-122.404362
HARRISON ST & 7TH ST,37.775498,-122.406438
HARRISON ST & 8TH ST,37.773866,-122.408513
HARRISON ST & 9TH ST,37.772403,-122.410371
HARRISON ST & THE EMBARCADERO,37.789454,-122.388776
HARRISON ST & MAIN ST,37.78801,-122.390611
HAWES ST & GILMAN AVE,37.719198,-122.390012
HAYES ST & ASHBURY ST,37.7738,-122.447567
HAYES ST & ASHBURY ST,37.773737,-122.447314
HAYES ST & BAKER ST,37.774573,-122.441501
HAYES ST & BAKER ST,37.774509,-122.441259
HAYES ST & BRODERICK ST,37.774783,-122.439837
HAYES ST & BRODERICK ST,37.77472,-122.439597
HAYES ST & BUCHANAN ST,37.776261,-122.428274
HAYES ST & BUCHANAN ST,37.776244,-122.427555
HAYES ST & CENTRAL AVE,37.774195,-122.444298
HAYES ST & CENTRAL AVE,37.77409,-122.444515
HAYES ST & CLAYTON ST,37.773605,-122.449166
HAYES ST & CLAYTON ST,37.773417,-122.449464
HAYES ST & COLE ST,37.773374,-122.450853
HAYES ST & COLE ST,37.773251,-122.451098
HAYES ST & DIVISADERO ST,37.775005,-122.437945
HAYES ST & DIVISADERO ST,37.774978,-122.437728
HAYES ST & FILLMORE ST,37.775838,-122.431561
HAYES ST & FILLMORE ST,37.775804,-122.430834
HAYES ST & FRANKLIN ST,37.777099,-122.421667
HAYES ST & GOUGH ST,37.776893,-122.423326
HAYES ST & LARKIN ST,37.777709,-122.416852
HAYES ST & LAGUNA ST,37.77653,-122.426146
HAYES ST & LYON ST,37.774427,-122.442634
HAYES ST & LYON ST,37.77429,-122.442862
HAYES ST & MASONIC AVE,37.773953,-122.446221
HAYES ST & MASONIC AVE,37.773926,-122.446003
HAYES ST & PIERCE ST,37.775472,-122.434443
HAYES ST & PIERCE ST,37.775413,-122.434177
HAYES ST & SCOTT ST,37.775211,-122.436458
HAYES ST & SCOTT ST,37.775146,-122.436253
HAYES ST & SHRADER ST,37.77317,-122.452502
HAYES ST & SHRADER ST,37.773042,-122.452756
HAYES ST & STANYAN ST,37.77296,-122.454148
HAYES ST & STANYAN ST,37.772898,-122.453881
HAYES ST & STEINER ST,37.775627,-122.433203
HAYES ST & STEINER ST,37.775627,-122.432476
HAYES ST & VAN NESS AVE,37.777286,-122.42019
HAYES ST & WEBSTER ST,37.776056,-122.429879
HAYES ST & WEBSTER ST,37.776035,-122.42919
HERBST RD & SKYLINE BLVD,37.731604,-122.499212
HERMANN ST & FILLMORE ST,37.770307,-122.429929
HERMANN ST & FILLMORE ST,37.770248,-122.429701
220 HALLECK ST,37.80173,-122.45472
HALLECK ST/ARMY HEADQUARTERS,37.801862,-122.45451
HALLECK ST & LINCOLN BLVD,37.801077,-122.454899
HALLECK ST & MASON ST,37.803763,-122.454349
HALLECK ST & VALLEJO ST,37.80369,-122.45453
HILLCREST ST & MACALLA ST,37.810505,-122.363371
HILLCREST ST & MACALLA ST,37.81038,-122.36339
HOLYOKE ST & BACON ST,37.72628,-122.40845
HOLYOKE ST & BACON ST,37.72614,-122.4085
HOLYOKE ST & WOOLSEY ST,37.72402,-122.40763
HOLYOKE ST & WAYLAND ST,37.72522,-122.40812
HOLYOKE ST & WAYLAND ST,37.72507,-122.40798
HOFFMAN AVE & 22ND ST,37.75401,-122.44089
HOFFMAN AVE & 23RD ST,37.75241,-122.44074
HOFFMAN AVE & 24TH ST,37.75103,-122.440561
HOLLOWAY AVE & BEVERLY ST,37.72161,-122.471797
HOLLOWAY AVE & DENSLOWE DR,37.72133,-122.47433
HOLLOWAY AVE & JUNIPERO SERRA BLVD,37.721592,-122.472954
HOLLOWAY AVE & JUNIPERO SERRA BLVD,37.721485,-122.472713
HOWTH ST & GENEVA AVE,37.72193,-122.45028
HOWTH ST & MT VERNON AVE,37.71978,-122.45164
HOWTH ST & NIAGRA AVE,37.72063,-122.4511
HUDSON AVE & 3RD ST,37.740336,-122.388724
HUDSON AVE & ARDATH CT,37.73469,-122.38305
HUDSON AVE & CASHMERE ST,37.73596,-122.38353
HUDSON AVE & INGALLS ST,37.732497,-122.37991
HUDSON AVE & INGALLS ST,37.73239,-122.379692
HUDSON AVE & KEITH ST,37.7377,-122.38412
HUDSON AVE & KEITH ST,37.73759,-122.38416
HUDSON AVE & MENDELL ST,37.73896,-122.38628
HUDSON AVE & MENDELL ST,37.739,-122.38654
HUDSON AVE & WHITNEY YOUNG CIR,37.733319,-122.381845
HUDSON AVE & WHITNEY YOUNG CIR,37.733355,-122.38212
HOWARD ST & 2ND ST,37.7866,-122.39861
HOWARD ST & 3RD ST,37.78484,-122.40083
HOWARD ST & THE EMBARCADERO,37.792338,-122.391101
NOT A PUBLIC STOP - USE HOWARD/SPEAR,37.792418,-122.391227
HOWARD ST & MAIN ST,37.790394,-122.393544
HOWARD ST & SPEAR ST,37.791401,-122.392534
HOWARD ST & SPEAR ST,37.79117,-122.39256
HYDE ST & BAY ST,37.804795,-122.4201
HYDE ST & BAY ST,37.804777,-122.420261
HYDE ST & BROADWAY,37.796496,-122.418578
HYDE ST & BROADWAY,37.796345,-122.418395
HYDE ST & BEACH ST,37.806686,-122.420615
HYDE ST & BEACH ST,37.806642,-122.420535
HYDE ST & CALIFORNIA ST,37.79111,-122.41747
HYDE ST & CHESTNUT ST,37.80284,-122.4197
HYDE ST & CHESTNUT ST,37.802912,-122.419883
HYDE ST & CLAY ST,37.79287,-122.41784
HYDE ST & FILBERT ST,37.800173,-122.419162
HYDE ST & FILBERT ST,37.800208,-122.419334
HYDE ST & FULTON ST,37.779364,-122.415135
HYDE ST & GREENWICH ST,37.801011,-122.419494
HYDE ST & GREENWICH ST,37.800993,-122.419322
HYDE ST & GREEN ST,37.798308,-122.418784
HYDE ST & GREEN ST,37.798343,-122.418956
HYDE ST & JACKSON ST,37.794542,-122.418189
HYDE ST & LOMBARD ST,37.801912,-122.419562
HYDE ST & LOMBARD ST,37.801859,-122.419665
HYDE ST & MCALLISTER ST,37.780783,-122.415421
HYDE ST & NORTH POINT ST,37.805633,-122.420272
HYDE ST & NORTH POINT ST,37.805705,-122.420455
HYDE ST & PACIFIC AVE,37.7954,-122.4182
HYDE ST & PACIFIC AVE,37.795354,-122.418361
HYDE ST & PINE ST,37.79017,-122.4173
HYDE ST & SACRAMENTO ST,37.79183,-122.41763
HYDE ST & BEACH ST,37.80703,-122.42121
HYDE ST & TURK ST,37.782648,-122.415799
HYDE ST & UNION ST,37.799236,-122.418979
HYDE ST & UNION ST,37.799182,-122.419139
HYDE ST & VALLEJO ST,37.79744,-122.41863
HYDE ST & VALLEJO ST,37.797406,-122.418773
INDUSTRIAL ST & BAY SHORE BLVD,37.738148,-122.406539
INDUSTRIAL ST & BAY SHORE BLVD,37.737943,-122.40678
INDUSTRIAL ST & ELMIRA ST,37.73879,-122.40373
INDUSTRIAL ST & PALOU AVE,37.73955,-122.40101
INDUSTRIAL ST & REVERE AVE,37.73913,-122.40305
INNES AVE & EARL ST,37.729878,-122.371871
INNES AVE & EARL ST,37.729869,-122.372134
INNES AVE & FITCH ST,37.730941,-122.37376
INNES AVE & FITCH ST,37.730932,-122.374035
INNES AVE & GRIFFITH ST,37.732004,-122.375614
INNES AVE & GRIFFITH ST,37.73199,-122.37588
INNES AVE & HUNTERS POINT BLVD,37.732915,-122.377229
INNES AVE & HUNTERS POINT BLVD,37.732709,-122.377172
INNES AVE & MIDDLE POINT RD E,37.73409,-122.37934
INGALLS ST & BEATRICE LN,37.73058,-122.38034
INGALLS ST & HARBOR RD,37.73347,-122.380023
INGALLS ST & HARBOR RD,37.7333,-122.37984
INGALLS ST & INNES AVE,37.73402,-122.37953
INGALLS ST & REVERE AVE,37.72837,-122.3846
INGALLS ST & THOMAS AVE,37.72735,-122.38563
INGALLS ST & THOMAS AVE,37.72711,-122.38572
INGALLS ST & VAN DYKE AVE,37.726041,-122.386685
INGALLS ST & VAN DYKE AVE,37.72611,-122.38677
INGERSON AVE & GRIFFITH ST,37.717012,-122.389212
INGERSON AVE & HAWES ST,37.718039,-122.390998
INNES ST & DONAHUE ST,37.729136,-122.370199
IRVING ST & 2ND AVE,37.764441,-122.458643
IRVING ST & 4TH AVE,37.764299,-122.460824
IRVING ST & 4TH AVE,37.764226,-122.461061
IRVING ST & 7TH AVE,37.764155,-122.464034
IRVING ST & 7TH AVE,37.764092,-122.464282
IRVING ST & 9TH AVE,37.764106,-122.466165
IRVING ST & ARGUELLO BLVD,37.764366,-122.458024
515 JOHN MUIR DR,37.716241,-122.495342
515 JOHN MUIR DR,37.71607,-122.49539
555 JOHN MUIR DR,37.71653,-122.49655
555 JOHN MUIR DR,37.71643,-122.4965
655 JOHN MUIR AVE,37.717007,-122.49777
655 JOHN MUIR AVE,37.71677,-122.49766
JOHN MUIR DR & SKYLINE BLVD,37.718996,-122.500028
JOHN MUIR DR & SKYLINE BLVD,37.718738,-122.499913
JUNIPERO SERRA BLVD & 19TH AVE,37.71775,-122.47238
JUNIPERO SERRA BLVD & BROTHERHOOD WAY,37.71355,-122.47126
JUNIPERO SERRA BLVD/S.F. GOLF CLUB,37.710707,-122.471324
JUNIPERO SERRA BLVD & FONT BLVD,37.71463,-122.47191
JUNIPERO SERRA BLVD & GARFIELD ST,37.71957,-122.47226
JUNIPERO SERRA BLVD & OCEAN AVE,37.731363,-122.471674
JUNIPERO SERRA BLVD & OCEAN AVE,37.731238,-122.471858
JUNIPERO SERRA BLVD & PALMETTO AV,37.71091,-122.47099
JUNIPERO SERRA BLVD & SLOAT BLVD,37.734307,-122.471675
JACKSON ST & BAKER ST,37.791281,-122.444362
JACKSON ST & BAKER ST,37.791186,-122.444246
JACKSON ST & BUCHANAN ST,37.792965,-122.431202
JACKSON ST & DIVISADERO ST,37.791724,-122.440888
